File,Window,Time Start,Time End,Predicted,Ground Truth
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_93.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_94.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_95.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_96.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_97.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_98.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_99.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_100.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_101.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_102.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_103.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_104.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_105.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_106.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_107.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_108.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_109.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_110.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_111.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_112.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_113.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_114.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_115.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_116.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_117.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_118.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_119.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_120.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_121.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_122.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_123.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_124.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_125.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_126.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_127.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_128.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_129.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_130.wav,0,0.0,1.0,khong,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_131.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_132.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_133.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_134.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_135.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_136.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_137.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_138.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_139.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_140.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_141.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_142.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_143.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_144.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_145.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_146.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_147.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_148.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_149.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_150.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_151.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_152.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_153.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Pantropical Spotted Dolphin/Pantropical Spotted Dolphin_154.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Pantropical Spotted Dolphin
clean/Ross Seal/Ross Seal_0.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_1.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_2.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_3.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_4.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_5.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_6.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_7.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_8.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_9.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_10.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_11.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_12.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_13.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_14.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_15.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_16.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_17.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_18.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_19.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_20.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_21.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_22.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_23.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_24.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_25.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_26.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_27.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_28.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_29.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_30.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_31.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_32.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_33.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_34.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_35.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_36.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_37.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_38.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_39.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_40.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_41.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_42.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_43.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_44.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_45.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_46.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_47.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_48.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_49.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_50.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_51.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_52.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_53.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_54.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_55.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_56.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_57.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_58.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_59.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_60.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_61.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_62.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_63.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_64.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_65.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_66.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_67.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_68.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_69.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_70.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_71.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_72.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_73.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_74.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_75.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_76.wav,0,0.0,1.0,Long-Finned Pilot Whale,Ross Seal
clean/Ross Seal/Ross Seal_77.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_78.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_79.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_80.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_81.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_82.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_83.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_84.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_85.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_86.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_87.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_88.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_89.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_90.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_91.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_92.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_93.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_94.wav,0,0.0,1.0,Pantropical Spotted Dolphin,Ross Seal
clean/Ross Seal/Ross Seal_95.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_96.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_97.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_98.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_99.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_100.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_101.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_102.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_103.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_104.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_105.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_106.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_107.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_108.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_109.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_110.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_111.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_112.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_113.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_114.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_115.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_116.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_117.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_118.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_119.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_120.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_121.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_122.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_123.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_124.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_125.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_126.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_127.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_128.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_129.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Ross Seal/Ross Seal_130.wav,0,0.0,1.0,Ross Seal,Ross Seal
clean/Sperm Whale/Sperm Whale_0.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_1.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_2.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_3.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_4.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_5.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_6.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_7.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_8.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_9.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_10.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_11.wav,0,0.0,1.0,Beluga White Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_12.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_13.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_14.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_15.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_16.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_17.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_18.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_19.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_20.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_21.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_22.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_23.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_24.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_25.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_26.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_27.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_28.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_29.wav,0,0.0,1.0,Killer Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_30.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_31.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_32.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_33.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_34.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_35.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_36.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_37.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_38.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_39.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_40.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_41.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_42.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_43.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_44.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_45.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_46.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_47.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_48.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_49.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_50.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_51.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_52.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_53.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_54.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_55.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_56.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_57.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_58.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_59.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_60.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
clean/Sperm Whale/Sperm Whale_61.wav,0,0.0,1.0,Sperm Whale,Sperm Whale
